subject,experiment,wrote_notes,enc_modality,ret_modality,plis,pli_recency
MTK1066,1,1,v,v,0.42857142857142855,0.0
MTK1066,1,1,v,a,0.0,
MTK1066,1,1,a,v,0.25,1.0
MTK1066,1,1,a,a,0.0,
MTK1067,1,1,v,v,0.14285714285714285,1.0
MTK1067,1,1,v,a,0.0,
MTK1067,1,1,a,v,0.0,
MTK1067,1,1,a,a,0.0,
MTK1069,1,0,v,v,0.0,
MTK1069,1,0,v,a,0.0,
MTK1069,1,0,a,v,0.0,
MTK1069,1,0,a,a,0.0,
MTK1070,1,1,v,v,0.2857142857142857,1.0
MTK1070,1,1,v,a,0.3333333333333333,0.4285714285714286
MTK1070,1,1,a,v,0.0,
MTK1070,1,1,a,a,0.0,
MTK1071,1,0,v,v,0.14285714285714285,1.0
MTK1071,1,0,v,a,0.0,
MTK1071,1,0,a,v,0.14285714285714285,1.0
MTK1071,1,0,a,a,0.0,
MTK1072,1,0,v,v,0.14285714285714285,1.0
MTK1072,1,0,v,a,0.375,0.3846153846153846
MTK1072,1,0,a,v,0.0,
MTK1072,1,0,a,a,0.2857142857142857,0.0
MTK1073,1,0,v,v,0.0,
MTK1073,1,0,v,a,0.0,
MTK1073,1,0,a,v,0.0,
MTK1073,1,0,a,a,0.0,
MTK1074,1,1,v,v,0.0,
MTK1074,1,1,v,a,0.0,
MTK1074,1,1,a,v,0.0,
MTK1074,1,1,a,a,0.0,
MTK1075,1,0,v,v,0.0,
MTK1075,1,0,v,a,0.125,0.0
MTK1075,1,0,a,v,0.14285714285714285,1.0
MTK1075,1,0,a,a,0.0,
MTK1076,1,0,v,v,0.0,
MTK1076,1,0,v,a,0.125,0.0
MTK1076,1,0,a,v,0.0,
MTK1076,1,0,a,a,0.14285714285714285,1.0
MTK1077,1,0,v,v,0.0,
MTK1077,1,0,v,a,0.0,
MTK1077,1,0,a,v,0.14285714285714285,0.0
MTK1077,1,0,a,a,0.0,
MTK1079,1,0,v,v,0.0,
MTK1079,1,0,v,a,0.0,
MTK1079,1,0,a,v,0.16666666666666666,0.0
MTK1079,1,0,a,a,0.0,
MTK1080,1,0,v,v,0.0,
MTK1080,1,0,v,a,0.125,1.0
MTK1080,1,0,a,v,0.14285714285714285,0.0
MTK1080,1,0,a,a,0.0,
MTK1081,1,0,v,v,0.0,
MTK1081,1,0,v,a,0.0,
MTK1081,1,0,a,v,0.125,0.0
MTK1081,1,0,a,a,0.0,
MTK1082,1,0,v,v,0.0,
MTK1082,1,0,v,a,0.0,
MTK1082,1,0,a,v,0.0,
MTK1082,1,0,a,a,0.14285714285714285,1.0
MTK1083,1,0,v,v,0.14285714285714285,1.0
MTK1083,1,0,v,a,0.0,
MTK1083,1,0,a,v,0.14285714285714285,1.0
MTK1083,1,0,a,a,0.14285714285714285,0.0
MTK1084,1,1,v,v,0.0,
MTK1084,1,1,v,a,0.0,
MTK1084,1,1,a,v,0.0,
MTK1084,1,1,a,a,0.0,
MTK1087,1,1,v,v,0.0,
MTK1087,1,1,v,a,0.0,
MTK1087,1,1,a,v,0.0,
MTK1087,1,1,a,a,0.0,
MTK1088,1,0,v,v,0.14285714285714285,0.0
MTK1088,1,0,v,a,0.0,
MTK1088,1,0,a,v,0.0,
MTK1088,1,0,a,a,0.14285714285714285,1.0
MTK1089,1,0,v,v,0.2857142857142857,0.0
MTK1089,1,0,v,a,0.125,
MTK1089,1,0,a,v,0.14285714285714285,0.0
MTK1089,1,0,a,a,0.14285714285714285,1.0
MTK1091,1,0,v,v,0.0,
MTK1091,1,0,v,a,0.0,
MTK1091,1,0,a,v,0.0,
MTK1091,1,0,a,a,0.14285714285714285,1.0
MTK1092,1,1,v,v,0.0,
MTK1092,1,1,v,a,0.125,1.0
MTK1092,1,1,a,v,0.0,
MTK1092,1,1,a,a,0.14285714285714285,0.0
MTK1093,1,1,v,v,0.2857142857142857,0.5
MTK1093,1,1,v,a,0.0,
MTK1093,1,1,a,v,0.625,0.11627906976744186
MTK1093,1,1,a,a,0.14285714285714285,0.0
MTK1094,1,0,v,v,1.4285714285714286,0.06779661016949153
MTK1094,1,0,v,a,1.1666666666666667,0.2222222222222222
MTK1094,1,0,a,v,2.375,0.1518987341772152
MTK1094,1,0,a,a,1.1428571428571428,0.4054054054054054
MTK1097,1,0,v,v,0.14285714285714285,0.0
MTK1097,1,0,v,a,0.0,
MTK1097,1,0,a,v,0.0,
MTK1097,1,0,a,a,0.14285714285714285,0.0
MTK1098,1,1,v,v,0.0,
MTK1098,1,1,v,a,0.0,
MTK1098,1,1,a,v,0.0,
MTK1098,1,1,a,a,0.0,
MTK1101,1,0,v,v,0.42857142857142855,0.6666666666666666
MTK1101,1,0,v,a,0.42857142857142855,0.25
MTK1101,1,0,a,v,1.25,0.06382978723404256
MTK1101,1,0,a,a,0.7142857142857143,0.16666666666666666
MTK1102,1,0,v,v,0.0,
MTK1102,1,0,v,a,0.0,
MTK1102,1,0,a,v,0.14285714285714285,1.0
MTK1102,1,0,a,a,0.2857142857142857,0.25
MTK1103,1,1,v,v,0.0,
MTK1103,1,1,v,a,0.0,
MTK1103,1,1,a,v,0.0,
MTK1103,1,1,a,a,0.0,
MTK1104,1,0,v,v,0.2857142857142857,0.0
MTK1104,1,0,v,a,0.2857142857142857,0.0
MTK1104,1,0,a,v,0.0,
MTK1104,1,0,a,a,0.14285714285714285,0.0
MTK1105,1,0,v,v,0.14285714285714285,1.0
MTK1105,1,0,v,a,0.375,0.3076923076923077
MTK1105,1,0,a,v,0.0,
MTK1105,1,0,a,a,0.0,
MTK1108,1,1,v,v,0.0,
MTK1108,1,1,v,a,0.0,
MTK1108,1,1,a,v,0.0,
MTK1108,1,1,a,a,0.0,
MTK1109,1,0,v,v,0.2857142857142857,0.0
MTK1109,1,0,v,a,0.16666666666666666,0.0
MTK1109,1,0,a,v,0.375,0.6666666666666666
MTK1109,1,0,a,a,0.0,
MTK1110,1,0,v,v,0.14285714285714285,0.0
MTK1110,1,0,v,a,0.0,
MTK1110,1,0,a,v,0.0,
MTK1110,1,0,a,a,0.0,
MTK1111,1,0,v,v,0.14285714285714285,1.0
MTK1111,1,0,v,a,0.0,
MTK1111,1,0,a,v,0.0,
MTK1111,1,0,a,a,0.14285714285714285,1.0
MTK1112,1,0,v,v,0.14285714285714285,0.0
MTK1112,1,0,v,a,0.0,
MTK1112,1,0,a,v,0.0,
MTK1112,1,0,a,a,0.14285714285714285,0.0
MTK1113,1,0,v,v,0.0,
MTK1113,1,0,v,a,0.0,
MTK1113,1,0,a,v,0.0,
MTK1113,1,0,a,a,0.0,
MTK1114,1,1,v,v,0.0,
MTK1114,1,1,v,a,0.25,0.0
MTK1114,1,1,a,v,0.0,
MTK1114,1,1,a,a,0.0,
MTK1115,1,0,v,v,0.0,
MTK1115,1,0,v,a,0.125,0.0
MTK1115,1,0,a,v,0.0,
MTK1115,1,0,a,a,0.0,
MTK1116,1,0,v,v,0.0,
MTK1116,1,0,v,a,0.125,0.0
MTK1116,1,0,a,v,0.0,
MTK1116,1,0,a,a,0.0,
MTK1117,1,0,v,v,0.14285714285714285,1.0
MTK1117,1,0,v,a,0.0,
MTK1117,1,0,a,v,0.0,
MTK1117,1,0,a,a,0.0,
MTK1118,1,0,v,v,0.14285714285714285,0.0
MTK1118,1,0,v,a,0.0,
MTK1118,1,0,a,v,0.14285714285714285,1.0
MTK1118,1,0,a,a,0.14285714285714285,1.0
MTK1119,1,0,v,v,0.0,
MTK1119,1,0,v,a,0.0,
MTK1119,1,0,a,v,0.0,
MTK1119,1,0,a,a,0.14285714285714285,1.0
MTK1120,1,0,v,v,0.2857142857142857,0.0
MTK1120,1,0,v,a,0.42857142857142855,0.0
MTK1120,1,0,a,v,0.125,0.0
MTK1120,1,0,a,a,0.42857142857142855,0.0
MTK1121,1,0,v,v,0.0,
MTK1121,1,0,v,a,0.125,0.0
MTK1121,1,0,a,v,0.2857142857142857,0.5
MTK1121,1,0,a,a,0.0,
MTK1122,1,0,v,v,0.14285714285714285,0.0
MTK1122,1,0,v,a,0.0,
MTK1122,1,0,a,v,0.0,
MTK1122,1,0,a,a,0.2857142857142857,
MTK1123,1,0,v,v,0.0,
MTK1123,1,0,v,a,0.125,0.0
MTK1123,1,0,a,v,0.0,
MTK1123,1,0,a,a,0.0,
MTK1125,1,0,v,v,0.0,
MTK1125,1,0,v,a,0.0,
MTK1125,1,0,a,v,0.0,
MTK1125,1,0,a,a,0.0,
MTK1126,1,0,v,v,0.0,
MTK1126,1,0,v,a,0.0,
MTK1126,1,0,a,v,0.0,
MTK1126,1,0,a,a,0.0,
MTK1128,1,0,v,v,0.14285714285714285,0.0
MTK1128,1,0,v,a,0.875,0.24324324324324326
MTK1128,1,0,a,v,0.0,
MTK1128,1,0,a,a,0.0,
MTK1129,1,1,v,v,0.0,
MTK1129,1,1,v,a,0.25,0.0
MTK1129,1,1,a,v,0.0,
MTK1129,1,1,a,a,0.0,
MTK1131,1,1,v,v,0.0,
MTK1131,1,1,v,a,0.0,
MTK1131,1,1,a,v,0.0,
MTK1131,1,1,a,a,0.14285714285714285,
MTK1132,1,0,v,v,0.0,
MTK1132,1,0,v,a,0.0,
MTK1132,1,0,a,v,0.0,
MTK1132,1,0,a,a,0.0,
MTK1133,1,0,v,v,0.5714285714285714,0.5714285714285715
MTK1133,1,0,v,a,0.0,
MTK1133,1,0,a,v,0.0,
MTK1133,1,0,a,a,0.14285714285714285,0.0
MTK1134,1,0,v,v,0.14285714285714285,1.0
MTK1134,1,0,v,a,0.125,0.0
MTK1134,1,0,a,v,0.14285714285714285,1.0
MTK1134,1,0,a,a,0.14285714285714285,1.0
MTK1135,1,0,v,v,0.0,
MTK1135,1,0,v,a,0.0,
MTK1135,1,0,a,v,0.0,
MTK1135,1,0,a,a,0.2857142857142857,0.0
MTK1136,1,0,v,v,0.0,
MTK1136,1,0,v,a,0.0,
MTK1136,1,0,a,v,0.0,
MTK1136,1,0,a,a,0.0,
MTK1137,1,1,v,v,0.5714285714285714,0.5
MTK1137,1,1,v,a,0.0,
MTK1137,1,1,a,v,0.0,
MTK1137,1,1,a,a,1.0,0.10344827586206898
MTK1138,1,0,v,v,0.0,
MTK1138,1,0,v,a,0.0,
MTK1138,1,0,a,v,0.0,
MTK1138,1,0,a,a,0.0,
MTK1140,1,0,v,v,0.2857142857142857,1.0
MTK1140,1,0,v,a,0.125,1.0
MTK1140,1,0,a,v,0.0,
MTK1140,1,0,a,a,0.0,
MTK1142,1,0,v,v,0.14285714285714285,1.0
MTK1142,1,0,v,a,0.0,
MTK1142,1,0,a,v,0.0,
MTK1142,1,0,a,a,0.14285714285714285,0.0
MTK1143,1,0,v,v,0.0,
MTK1143,1,0,v,a,0.14285714285714285,0.0
MTK1143,1,0,a,v,0.0,
MTK1143,1,0,a,a,0.0,
MTK1144,1,0,v,v,0.0,
MTK1144,1,0,v,a,0.0,
MTK1144,1,0,a,v,0.0,
MTK1144,1,0,a,a,0.14285714285714285,0.0
MTK1145,1,0,v,v,0.0,
MTK1145,1,0,v,a,0.0,
MTK1145,1,0,a,v,0.0,
MTK1145,1,0,a,a,0.0,
MTK1146,1,0,v,v,0.0,
MTK1146,1,0,v,a,0.0,
MTK1146,1,0,a,v,0.16666666666666666,0.0
MTK1146,1,0,a,a,0.0,
MTK1147,1,0,v,v,0.0,
MTK1147,1,0,v,a,0.0,
MTK1147,1,0,a,v,0.0,
MTK1147,1,0,a,a,0.0,
MTK1148,1,0,v,v,0.0,
MTK1148,1,0,v,a,0.0,
MTK1148,1,0,a,v,0.0,
MTK1148,1,0,a,a,0.0,
MTK1149,1,0,v,v,0.0,
MTK1149,1,0,v,a,0.0,
MTK1149,1,0,a,v,0.0,
MTK1149,1,0,a,a,0.0,
MTK1150,1,0,v,v,0.0,
MTK1150,1,0,v,a,0.14285714285714285,1.0
MTK1150,1,0,a,v,0.0,
MTK1150,1,0,a,a,0.2857142857142857,0.5
MTK1151,1,1,v,v,0.0,
MTK1151,1,1,v,a,0.25,0.0
MTK1151,1,1,a,v,0.14285714285714285,0.0
MTK1151,1,1,a,a,0.0,
MTK1152,1,1,v,v,0.14285714285714285,1.0
MTK1152,1,1,v,a,0.3333333333333333,0.0
MTK1152,1,1,a,v,0.375,0.3333333333333333
MTK1152,1,1,a,a,0.2857142857142857,0.0
MTK1155,1,0,v,v,0.0,
MTK1155,1,0,v,a,0.7142857142857143,1.0
MTK1155,1,0,a,v,0.25,0.0
MTK1155,1,0,a,a,0.14285714285714285,0.0
MTK1156,1,1,v,v,0.14285714285714285,1.0
MTK1156,1,1,v,a,0.25,0.0
MTK1156,1,1,a,v,0.0,
MTK1156,1,1,a,a,0.0,
MTK1157,1,1,v,v,0.14285714285714285,0.0
MTK1157,1,1,v,a,0.16666666666666666,0.0
MTK1157,1,1,a,v,0.0,
MTK1157,1,1,a,a,0.14285714285714285,1.0
MTK1158,1,0,v,v,0.2857142857142857,0.0
MTK1158,1,0,v,a,0.0,
MTK1158,1,0,a,v,0.3333333333333333,0.3333333333333333
MTK1158,1,0,a,a,0.0,
MTK1159,1,0,v,v,0.0,
MTK1159,1,0,v,a,0.0,
MTK1159,1,0,a,v,0.0,
MTK1159,1,0,a,a,0.0,
MTK1160,1,1,v,v,0.0,
MTK1160,1,1,v,a,0.0,
MTK1160,1,1,a,v,0.42857142857142855,1.0
MTK1160,1,1,a,a,0.42857142857142855,1.0
MTK1161,1,1,v,v,0.0,
MTK1161,1,1,v,a,0.0,
MTK1161,1,1,a,v,0.0,
MTK1161,1,1,a,a,0.0,
MTK1162,1,0,v,v,0.0,
MTK1162,1,0,v,a,0.16666666666666666,0.0
MTK1162,1,0,a,v,0.125,1.0
MTK1162,1,0,a,a,0.0,
MTK1163,1,0,v,v,0.0,
MTK1163,1,0,v,a,0.125,0.0
MTK1163,1,0,a,v,0.0,
MTK1163,1,0,a,a,0.0,
MTK1165,1,1,v,v,0.14285714285714285,0.0
MTK1165,1,1,v,a,0.0,
MTK1165,1,1,a,v,0.0,
MTK1165,1,1,a,a,0.0,
MTK1166,1,0,v,v,0.0,
MTK1166,1,0,v,a,0.0,
MTK1166,1,0,a,v,0.0,
MTK1166,1,0,a,a,0.14285714285714285,1.0
MTK1167,1,1,v,v,0.2857142857142857,0.3333333333333333
MTK1167,1,1,v,a,0.0,
MTK1167,1,1,a,v,0.375,0.4545454545454545
MTK1167,1,1,a,a,0.14285714285714285,0.0
MTK1169,1,1,v,v,0.0,
MTK1169,1,1,v,a,0.0,
MTK1169,1,1,a,v,0.16666666666666666,0.0
MTK1169,1,1,a,a,0.0,
MTK1170,1,0,v,v,0.0,
MTK1170,1,0,v,a,0.0,
MTK1170,1,0,a,v,0.125,0.0
MTK1170,1,0,a,a,0.0,
MTK1172,1,0,v,v,3.142857142857143,0.6018518518518519
MTK1172,1,0,v,a,0.3333333333333333,1.0
MTK1172,1,0,a,v,0.0,
MTK1172,1,0,a,a,0.14285714285714285,0.0
MTK1174,1,0,v,v,0.2857142857142857,0.0
MTK1174,1,0,v,a,0.16666666666666666,0.0
MTK1174,1,0,a,v,0.0,
MTK1174,1,0,a,a,0.14285714285714285,1.0
MTK1175,1,1,v,v,0.0,
MTK1175,1,1,v,a,0.0,
MTK1175,1,1,a,v,0.125,0.0
MTK1175,1,1,a,a,0.14285714285714285,0.0
MTK1177,1,0,v,v,0.14285714285714285,0.0
MTK1177,1,0,v,a,0.0,
MTK1177,1,0,a,v,0.0,
MTK1177,1,0,a,a,0.14285714285714285,1.0
MTK1178,1,0,v,v,0.0,
MTK1178,1,0,v,a,0.2,0.0
MTK1178,1,0,a,v,0.125,0.0
MTK1178,1,0,a,a,0.0,
MTK1179,1,0,v,v,0.14285714285714285,0.0
MTK1179,1,0,v,a,0.0,
MTK1179,1,0,a,v,0.14285714285714285,1.0
MTK1179,1,0,a,a,0.14285714285714285,0.0
MTK1180,1,0,v,v,0.0,
MTK1180,1,0,v,a,0.0,
MTK1180,1,0,a,v,0.0,
MTK1180,1,0,a,a,0.14285714285714285,0.0
MTK1182,1,0,v,v,0.0,
MTK1182,1,0,v,a,0.0,
MTK1182,1,0,a,v,0.125,0.0
MTK1182,1,0,a,a,0.0,
MTK1184,1,0,v,v,0.0,
MTK1184,1,0,v,a,0.0,
MTK1184,1,0,a,v,0.0,
MTK1184,1,0,a,a,0.0,
MTK1185,1,0,v,v,0.0,
MTK1185,1,0,v,a,0.0,
MTK1185,1,0,a,v,0.0,
MTK1185,1,0,a,a,0.0,
MTK1187,1,0,v,v,0.14285714285714285,0.0
MTK1187,1,0,v,a,0.0,
MTK1187,1,0,a,v,0.0,
MTK1187,1,0,a,a,0.0,
MTK1188,1,0,v,v,0.14285714285714285,0.0
MTK1188,1,0,v,a,0.0,
MTK1188,1,0,a,v,0.0,
MTK1188,1,0,a,a,0.0,
MTK1189,1,0,v,v,0.14285714285714285,0.0
MTK1189,1,0,v,a,0.0,
MTK1189,1,0,a,v,0.0,
MTK1189,1,0,a,a,0.0,
MTK1190,1,0,v,v,0.2857142857142857,0.7142857142857143
MTK1190,1,0,v,a,0.0,
MTK1190,1,0,a,v,0.0,
MTK1190,1,0,a,a,0.0,
MTK1191,1,1,v,v,0.0,
MTK1191,1,1,v,a,0.0,
MTK1191,1,1,a,v,0.0,
MTK1191,1,1,a,a,0.14285714285714285,0.0
MTK1192,1,0,v,v,0.0,
MTK1192,1,0,v,a,0.0,
MTK1192,1,0,a,v,0.0,
MTK1192,1,0,a,a,0.0,
MTK1193,1,0,v,v,0.42857142857142855,0.6666666666666666
MTK1193,1,0,v,a,0.0,
MTK1193,1,0,a,v,0.25,0.0
MTK1193,1,0,a,a,0.14285714285714285,0.0
MTK1194,1,1,v,v,0.0,
MTK1194,1,1,v,a,0.125,1.0
MTK1194,1,1,a,v,0.16666666666666666,1.0
MTK1194,1,1,a,a,0.0,
MTK1195,1,1,v,v,0.0,
MTK1195,1,1,v,a,0.0,
MTK1195,1,1,a,v,0.0,
MTK1195,1,1,a,a,0.0,
MTK1196,1,0,v,v,0.0,
MTK1196,1,0,v,a,0.125,0.0
MTK1196,1,0,a,v,0.0,
MTK1196,1,0,a,a,0.14285714285714285,0.0
MTK1197,1,0,v,v,0.14285714285714285,0.0
MTK1197,1,0,v,a,0.0,
MTK1197,1,0,a,v,0.0,
MTK1197,1,0,a,a,0.0,
MTK1198,1,0,v,v,0.0,
MTK1198,1,0,v,a,0.0,
MTK1198,1,0,a,v,0.0,
MTK1198,1,0,a,a,0.0,
MTK1199,1,0,v,v,0.2857142857142857,1.0
MTK1199,1,0,v,a,0.0,
MTK1199,1,0,a,v,0.375,0.6666666666666666
MTK1199,1,0,a,a,0.14285714285714285,1.0
MTK1200,1,0,v,v,0.14285714285714285,0.0
MTK1200,1,0,v,a,0.0,
MTK1200,1,0,a,v,0.16666666666666666,1.0
MTK1200,1,0,a,a,0.14285714285714285,1.0
MTK1201,1,1,v,v,0.0,
MTK1201,1,1,v,a,0.0,
MTK1201,1,1,a,v,0.0,
MTK1201,1,1,a,a,0.0,
MTK1202,1,0,v,v,0.0,
MTK1202,1,0,v,a,0.0,
MTK1202,1,0,a,v,0.125,0.0
MTK1202,1,0,a,a,0.0,
MTK1206,1,1,v,v,0.0,
MTK1206,1,1,v,a,0.0,
MTK1206,1,1,a,v,0.0,
MTK1206,1,1,a,a,0.14285714285714285,0.0
MTK1208,1,0,v,v,0.14285714285714285,1.0
MTK1208,1,0,v,a,0.0,
MTK1208,1,0,a,v,0.0,
MTK1208,1,0,a,a,0.0,
MTK1209,1,1,v,v,0.2857142857142857,0.0
MTK1209,1,1,v,a,0.16666666666666666,0.0
MTK1209,1,1,a,v,0.0,
MTK1209,1,1,a,a,0.8571428571428571,0.5294117647058824
MTK1210,1,0,v,v,0.0,
MTK1210,1,0,v,a,0.125,1.0
MTK1210,1,0,a,v,0.0,
MTK1210,1,0,a,a,0.0,
MTK1211,1,0,v,v,0.0,
MTK1211,1,0,v,a,0.25,0.0
MTK1211,1,0,a,v,0.0,
MTK1211,1,0,a,a,0.14285714285714285,0.0
MTK1212,1,0,v,v,1.4285714285714286,0.140625
MTK1212,1,0,v,a,0.0,
MTK1212,1,0,a,v,0.625,0.34782608695652173
MTK1212,1,0,a,a,0.2857142857142857,0.4285714285714286
MTK1213,1,1,v,v,0.14285714285714285,0.0
MTK1213,1,1,v,a,0.6666666666666666,0.07407407407407407
MTK1213,1,1,a,v,0.5,0.0625
MTK1213,1,1,a,a,0.14285714285714285,0.0
MTK1216,1,1,v,v,0.0,
MTK1216,1,1,v,a,0.0,
MTK1216,1,1,a,v,0.0,
MTK1216,1,1,a,a,0.14285714285714285,0.0
MTK1217,1,0,v,v,0.2857142857142857,0.0
MTK1217,1,0,v,a,0.0,
MTK1217,1,0,a,v,0.25,0.0
MTK1217,1,0,a,a,0.0,
MTK1218,1,1,v,v,0.0,
MTK1218,1,1,v,a,0.125,0.0
MTK1218,1,1,a,v,0.0,
MTK1218,1,1,a,a,0.0,
MTK1219,1,0,v,v,0.0,
MTK1219,1,0,v,a,0.0,
MTK1219,1,0,a,v,0.125,0.0
MTK1219,1,0,a,a,0.0,
MTK1221,1,0,v,v,0.0,
MTK1221,1,0,v,a,0.0,
MTK1221,1,0,a,v,0.0,
MTK1221,1,0,a,a,0.0,
MTK1222,1,0,v,v,0.14285714285714285,0.0
MTK1222,1,0,v,a,0.16666666666666666,1.0
MTK1222,1,0,a,v,0.125,0.0
MTK1222,1,0,a,a,0.0,
MTK1224,1,0,v,v,0.2857142857142857,1.0
MTK1224,1,0,v,a,0.0,
MTK1224,1,0,a,v,0.125,0.0
MTK1224,1,0,a,a,0.0,
MTK1225,1,0,v,v,0.14285714285714285,0.0
MTK1225,1,0,v,a,0.2,1.0
MTK1225,1,0,a,v,0.375,0.0
MTK1225,1,0,a,a,0.5714285714285714,0.5
MTK1226,1,0,v,v,0.2857142857142857,0.3333333333333333
MTK1226,1,0,v,a,0.0,
MTK1226,1,0,a,v,0.25,0.5714285714285715
MTK1226,1,0,a,a,0.0,
MTK1229,1,0,v,v,0.0,
MTK1229,1,0,v,a,0.0,
MTK1229,1,0,a,v,0.0,
MTK1229,1,0,a,a,0.0,
MTK1230,1,0,v,v,0.0,
MTK1230,1,0,v,a,0.0,
MTK1230,1,0,a,v,0.0,
MTK1230,1,0,a,a,0.14285714285714285,
MTK1231,1,1,v,v,0.0,
MTK1231,1,1,v,a,0.0,
MTK1231,1,1,a,v,0.0,
MTK1231,1,1,a,a,0.0,
MTK1233,1,0,v,v,0.0,
MTK1233,1,0,v,a,0.25,1.0
MTK1233,1,0,a,v,0.0,
MTK1233,1,0,a,a,0.0,
MTK1235,1,0,v,v,0.0,
MTK1235,1,0,v,a,0.0,
MTK1235,1,0,a,v,0.0,
MTK1235,1,0,a,a,0.0,
MTK1236,1,0,v,v,0.0,
MTK1236,1,0,v,a,0.0,
MTK1236,1,0,a,v,0.0,
MTK1236,1,0,a,a,0.0,
MTK1237,1,1,v,v,0.0,
MTK1237,1,1,v,a,0.0,
MTK1237,1,1,a,v,0.0,
MTK1237,1,1,a,a,0.0,
MTK1238,1,0,v,v,0.14285714285714285,0.0
MTK1238,1,0,v,a,0.0,
MTK1238,1,0,a,v,0.0,
MTK1238,1,0,a,a,0.0,
MTK1240,1,0,v,v,0.14285714285714285,0.0
MTK1240,1,0,v,a,0.0,
MTK1240,1,0,a,v,0.14285714285714285,0.0
MTK1240,1,0,a,a,0.14285714285714285,0.0
MTK1241,1,0,v,v,0.0,
MTK1241,1,0,v,a,0.0,
MTK1241,1,0,a,v,0.125,
MTK1241,1,0,a,a,0.0,
MTK1243,1,0,v,v,0.0,
MTK1243,1,0,v,a,0.0,
MTK1243,1,0,a,v,0.14285714285714285,0.0
MTK1243,1,0,a,a,0.0,
MTK1244,1,0,v,v,0.0,
MTK1244,1,0,v,a,0.0,
MTK1244,1,0,a,v,0.0,
MTK1244,1,0,a,a,0.2857142857142857,1.0
MTK1245,1,1,v,v,0.2857142857142857,0.0
MTK1245,1,1,v,a,0.2857142857142857,0.0
MTK1245,1,1,a,v,0.0,
MTK1245,1,1,a,a,0.0,
MTK1246,1,0,v,v,0.2857142857142857,0.4545454545454545
MTK1246,1,0,v,a,0.0,
MTK1246,1,0,a,v,0.0,
MTK1246,1,0,a,a,0.14285714285714285,0.0
MTK1247,1,0,v,v,0.14285714285714285,0.0
MTK1247,1,0,v,a,0.0,
MTK1247,1,0,a,v,0.25,0.0
MTK1247,1,0,a,a,0.0,
MTK1248,1,0,v,v,0.14285714285714285,1.0
MTK1248,1,0,v,a,0.2857142857142857,0.0
MTK1248,1,0,a,v,0.0,
MTK1248,1,0,a,a,0.14285714285714285,0.0
MTK1250,1,0,v,v,0.0,
MTK1250,1,0,v,a,0.0,
MTK1250,1,0,a,v,0.0,
MTK1250,1,0,a,a,0.2857142857142857,1.0
MTK1251,1,0,v,v,0.0,
MTK1251,1,0,v,a,0.0,
MTK1251,1,0,a,v,0.0,
MTK1251,1,0,a,a,0.0,
MTK1252,1,1,v,v,0.14285714285714285,0.0
MTK1252,1,1,v,a,0.125,0.0
MTK1252,1,1,a,v,0.14285714285714285,1.0
MTK1252,1,1,a,a,0.2857142857142857,0.625
MTK1254,1,0,v,v,0.14285714285714285,0.0
MTK1254,1,0,v,a,0.0,
MTK1254,1,0,a,v,0.25,0.0
MTK1254,1,0,a,a,0.2857142857142857,0.3333333333333333
MTK1255,1,1,v,v,0.5714285714285714,0.25
MTK1255,1,1,v,a,0.2857142857142857,0.0
MTK1255,1,1,a,v,1.0,0.6666666666666666
MTK1255,1,1,a,a,0.42857142857142855,0.0
MTK1256,1,0,v,v,0.0,
MTK1256,1,0,v,a,0.375,0.0
MTK1256,1,0,a,v,0.0,
MTK1256,1,0,a,a,0.2857142857142857,0.5
MTK1257,1,1,v,v,0.14285714285714285,1.0
MTK1257,1,1,v,a,0.2857142857142857,1.0
MTK1257,1,1,a,v,0.0,
MTK1257,1,1,a,a,0.0,
MTK1258,1,0,v,v,0.0,
MTK1258,1,0,v,a,0.0,
MTK1258,1,0,a,v,0.0,
MTK1258,1,0,a,a,0.0,
MTK1259,1,0,v,v,0.0,
MTK1259,1,0,v,a,0.125,0.0
MTK1259,1,0,a,v,0.0,
MTK1259,1,0,a,a,0.0,
MTK1260,1,1,v,v,0.2857142857142857,0.4
MTK1260,1,1,v,a,0.42857142857142855,0.0
MTK1260,1,1,a,v,0.0,
MTK1260,1,1,a,a,0.14285714285714285,0.0
MTK1261,1,0,v,v,0.14285714285714285,0.0
MTK1261,1,0,v,a,0.2,1.0
MTK1261,1,0,a,v,0.75,0.5
MTK1261,1,0,a,a,0.42857142857142855,0.0
MTK1265,1,0,v,v,0.0,
MTK1265,1,0,v,a,0.0,
MTK1265,1,0,a,v,0.0,
MTK1265,1,0,a,a,0.0,
MTK1266,1,0,v,v,0.5714285714285714,0.3076923076923077
MTK1266,1,0,v,a,1.0,0.24242424242424246
MTK1266,1,0,a,v,0.375,0.6153846153846154
MTK1266,1,0,a,a,0.7142857142857143,0.31578947368421056
MTK1267,1,0,v,v,0.0,
MTK1267,1,0,v,a,0.0,
MTK1267,1,0,a,v,0.0,
MTK1267,1,0,a,a,0.0,
MTK1269,1,0,v,v,0.14285714285714285,0.0
MTK1269,1,0,v,a,0.75,0.0
MTK1269,1,0,a,v,0.125,0.0
MTK1269,1,0,a,a,0.42857142857142855,0.0
MTK1271,1,0,v,v,0.0,
MTK1271,1,0,v,a,0.0,
MTK1271,1,0,a,v,0.0,
MTK1271,1,0,a,a,0.14285714285714285,
MTK1272,1,0,v,v,0.0,
MTK1272,1,0,v,a,0.0,
MTK1272,1,0,a,v,0.0,
MTK1272,1,0,a,a,0.0,
